longitude,latitude,timestamp,osm_way_id
-81.34158119050633,28.661285094303796,2022-02-16 22:30:33,1026345335
-81.34158203544304,28.661284901265823,2022-02-16 22:30:38,1026345335
-81.34158288037975,28.66128470822785,2022-02-16 22:30:43,1026345335
-81.34158372531645,28.661284515189873,2022-02-16 22:30:48,1026345335
-81.34158457025316,28.6612843221519,2022-02-16 22:30:53,1026345335
-81.34158541518987,28.661284129113923,2022-02-16 22:30:58,1026345335
-81.34158626012658,28.66128393607595,2022-02-16 22:31:03,1026345335
-81.34158710506328,28.661283743037973,2022-02-16 22:31:08,1026345335
-81.34158794999999,28.66128355,2022-02-16 22:31:13,1026345335
-81.34158879493671,28.661283356962027,2022-02-16 22:31:18,1026345335
-81.34158963987342,28.66128316392405,2022-02-16 22:31:23,1026345335
-81.34159048481013,28.661282970886077,2022-02-16 22:31:28,1026345335
-81.34159132974683,28.6612827778481,2022-02-16 22:31:33,1026345335
-81.34159217468354,28.661282584810127,2022-02-16 22:31:38,1026345335
-81.34159301962025,28.66128239177215,2022-02-16 22:31:43,1026345335
-81.34159386455696,28.661282198734177,2022-02-16 22:31:48,1026345335
-81.34159470949366,28.661282005696204,2022-02-16 22:31:53,1026345335
-81.34159555443037,28.661281812658228,2022-02-16 22:31:58,1026345335
-81.34159639936708,28.661281619620254,2022-02-16 22:32:03,1026345335
-81.3415972443038,28.661281426582278,2022-02-16 22:32:08,1026345335
-81.3415980892405,28.661281233544305,2022-02-16 22:32:13,1026345335
-81.34159893417721,28.661281040506328,2022-02-16 22:32:18,1026345335
-81.34159977911392,28.661280847468355,2022-02-16 22:32:23,1026345335
-81.34160062405063,28.66128065443038,2022-02-16 22:32:28,1026345335
-81.3416037,28.6612752,2022-02-16 22:32:33,1026345335
-81.34168199999999,28.6610202,2022-02-16 22:32:38,1026345335
-81.3868565,28.6059844,2022-02-13 19:08:09,1026404226
-81.38693289999999,28.6055941,2022-02-13 19:08:14,1026404226
-81.3869062,28.6057152,2022-02-15 00:09:11,1026404226
-81.3868835,28.6052233,2022-02-15 00:09:16,1026404226
-81.3869751,28.6058086,2022-02-19 20:34:36,1026404226
-81.3869143,28.6053103,2022-02-19 20:34:41,1026404226
-81.3869325,28.6055881,2022-02-20 19:36:10,1026404226
-81.36381300000001,28.579867222222223,2022-01-31 01:32:07,10265205
-81.3806333,28.5596388,2022-02-13 19:13:05,1026708564
-81.3808215,28.5592421,2022-02-13 19:13:10,1026708564
-81.3806962,28.5596786,2022-02-15 23:44:21,1026708564
-81.3809272,28.5591795,2022-02-15 23:44:26,1026708564
-81.3809208,28.5592277,2022-02-19 20:44:46,1026708564
-81.3808383,28.5593262,2022-02-20 19:45:35,1026708564
-81.36716039117647,28.63570376470588,2022-02-03 14:41:41,102680834
-81.39562081142857,28.631377448571428,2022-02-08 22:46:43,1026818892
-81.37073152898552,28.635005937681157,2022-02-11 23:00:29,1026864089
-81.39627878,28.631328246666666,2022-01-31 21:48:48,1027176013
-81.3692754134715,28.631001580310883,2022-02-10 14:44:25,102841377
-81.35742518947369,28.63884167894737,2022-02-05 19:44:49,102866542
-81.39548880285714,28.631328337142854,2022-02-08 22:46:44,1028961620
-81.38149137246377,28.63064492173913,2022-02-02 21:33:08,1029125019
-81.37657279999999,28.5642281,2022-02-19 23:17:44,1029517393
-81.3961615,28.63127413333333,2022-01-31 21:48:49,1029675863
-81.39535679428572,28.631279225714284,2022-02-08 22:46:45,1031104349
-81.3713534,28.605904,2022-02-11 23:20:37,1031621647
-81.3702563,28.6059095,2022-02-11 23:20:42,1031621647
-81.3692485,28.6059139,2022-02-11 23:20:47,1031621647
-81.3710388,28.6059109,2022-02-18 16:11:57,1031621647
-81.36981109999999,28.6059142,2022-02-18 16:12:02,1031621647
-81.3713455,28.6060505,2022-02-10 18:15:50,1031621650
-81.3722673,28.6060476,2022-02-10 18:15:55,1031621650
-81.3730452,28.6060476,2022-02-10 18:16:00,1031621650
-81.3721912,28.6060024,2022-02-13 19:05:30,1031621650
-81.3714529,28.6059953,2022-02-15 00:06:07,1031621650
-81.3724728,28.6059899,2022-02-15 00:06:12,1031621650
-81.371628,28.6060318,2022-02-18 16:33:00,1031621650
-81.3728227,28.6060213,2022-02-18 16:33:05,1031621650
-81.3719764,28.6060098,2022-02-19 20:33:17,1031621650
-81.3731019,28.6060056,2022-02-19 20:33:22,1031621650
-81.372284,28.6060027,2022-02-20 19:33:14,1031621650
-81.3656681,28.6265905,2022-02-01 21:51:26,1031624576
-81.3656625,28.6264619,2022-02-01 21:51:27,1031624577
-81.3656284,28.6259533,2022-02-01 21:51:32,1031624577
-81.3191446,28.7212991,2022-01-31 02:29:43,1031626182
-81.319846,28.7205683,2022-01-31 02:29:48,1031626182
-81.3189043,28.7215446,2022-01-31 02:29:41,1031626183
-81.4561516,28.4756339,2022-02-13 19:25:02,1031952215
-81.4561282,28.4756218,2022-02-13 19:25:04,1031952215
